Bank Number	Block Num	String Index	Line First Char	Portrait Id	Extracted String	
11	1	105	64	53	布肯哈特:看着,那那滴.看着你的父亲,看着勇士...暗特.	
11	1	106	64	53	赤红十三:...那...那是...暗特?	
11	1	107	64	53	布肯哈特:暗特一直在这里和亡灵族的人作战...为了保护宇宙峡芜.即使是亡灵族的菇终把他的身体变成了石头...即使是在他们逃走以后...暗特,还继续保护着我们.即使到今天,他还在保护着我们.	
11	1	108	64	53	赤红十三:即使是今天...	
11	1	109	64	53	布肯哈特:你以为他是个逃走的懦贝.但是他,独自一人为了保护宇宙峡芜献出了生命.那就是你的父亲,暗特.	
11	1	110	64	53	赤红十三:那...那是暗特?...母亲知道吗?	
11	1	111	64	53	布肯哈特:呵呵呵...她知道的.他们俩让我答应把这个洞窟封闭.他们请求我亲自封印这里,不要说出真相.他们说,我们应该忘记这个洞窟.	
11	1	112	64	53	赤红十三:.........	
11	1	113	64	53	布肯哈特:克劳德...请让我们单独呆一会好吗?	
11	1	114	64	53	布肯哈特:那那滴,我想让你跟着克劳德他们继续蜴途.	
11	1	115	64	53	赤红十三:爷爷!?	
11	1	116	64	53	布肯哈特:听着, 那那滴.克劳德说他们想要挽救星球.说实话,我不认为这能做到.因为即使他们能停掉这世界上所有的魔晃炉,也只是减缓了那一天的来临.即使他们阻止了萨菲罗斯,一切也爪将毁灭.	
11	1	117	64	53	布肯哈特:可是,那那滴.我最近想了很多.我在想是不是有什么我们可以做到的事情.作为这星球的一份子,一些能够帮助这痛苦中的星球的事情...不管会发生什么事情,肯尝试不是更重要吗?我是想要反抗命运吗?	
11	1	118	64	53	布肯哈特:我太老了,已经做不了什么...今年,我就要130岁了.呵呵呵.	
11	1	119	64	53	布肯哈特:所以,那那滴,你必须跟他们一起去!为了我.	
11	1	120	64	53	赤红十三:爷爷...	
11	1	121	64	53	布肯哈特:我想在你离开之前让你看看你真正的父亲...我很高兴,你在我还活着的时候回来了,我还能给你看到这些.	
11	1	122	64	53	赤红十三:爷爷...别说这样的话.我不愿想像那样的生活...没有了您...	
11	1	123	64	53	布肯哈特:呵呵呵.嗯,我已经活了很久啦.	
11	1	124	64	53	赤红十三:爷爷!你必须要活下去!我要看到.我要看到这星球会怎样.然后我会回来告诉你的.	
11	1	125	64	53	布肯哈特:那那滴...	
11	1	126	64	53	赤红十三:我是宇宙峡芜的那那滴!勇士暗特的儿子!我会成为无愧那个姓氏的勇士再回来!所以,爷爷...	
11	1	127	64	53	布肯哈特:那是...暗特的...暗特...	
11	1	128	64	53	赤红十三:暗特...父...父亲...	
11	1	129	64	49	克劳德:我们该走了吧?	
11	1	130	64	52	艾丽丝:那么,赤红十三...	
11	1	131	64	50	巴雷特:就是那么回事...你迟早会派上用场...	
11	1	132	64	53	赤红十三:等等我!我也去!	
11	1	133	64	49	克劳德:嗯?	
11	1	134	64	53	布肯哈特:克劳德.请照顾好那那滴.	
11	1	135	64	49	克劳德:怎么回事?	
11	1	136	64	53	赤红十三:我觉得我长大了一点.就是这么回事!	
11	1	137	0	0	赤红十三加入	
11	1	138	64	51	蒂花:什么...!!	
11	1	139	64	51	蒂花:我记得这里不是已经被蛛光了吗?	
11	1	140	64	49	克劳德:我想是的.	
11	1	141	64	51	蒂花:那为什么...?我的家也还在那里...	
11	1	142	64	52	艾丽丝:...有什么不对劲吗?	
11	1	143	64	49	克劳德:我没有聪谎!	
11	1	144	64	49	克劳德:我还记得...那火焰的裤热感...	
11	1	145	64	49	克劳德:这镇子明明在5年前就已经完全蛛毁了.到底发生了什么事情?	
11	1	146	0	0	先生,不要说这么可怕的事情.我是在这里出生长大的.根本没发生过你说的事情.	
11	1	147	64	51	克劳德:你在说谎...	
11	1	148	0	0	请原谅...那太无燃了...如果你还要跟我说那样的话,我就要请你们离开了.	
11	1	149	0	0	很美的小镇,嗯?我们已经在这里做了很长时间的生意了...	
11	1	150	64	49	克劳德:...你说谎.	
11	1	151	0	0	你跟这里有什么关系吗?	
11	1	152	64	49	克劳德:在这里出生长大的	
11	1	153	64	49	克劳德:我在这里一直住到14岁,但我不记得见过你.	
11	1	154	0	0	说谎是不对的??	
11	1	155	0	0	我想听听你的故事	
11	1	156	64	49	克劳德:没什么	
11	1	157	0	0	哦,真的.那也算帮忙了.	
11	1	158	64	49	克劳德:我想听听你的故事	
11	1	159	64	49	克劳德:我在这座房子里一直住到14岁...不,可是这镇子已经被蛛毁了.	
11	1	160	0	0	你有病吗...说这种话?滚出去!	
11	1	161	64	49	克劳德:萨菲罗斯!	
11	1	162	64	50	萨菲罗斯:来到这里勾起了我的回忆.你也是来参加重组的吗?	
11	1	163	64	49	克劳德:我根本不知道什么叫重组!	
11	1	164	64	50	萨菲罗斯:杰诺娃会参与重组.杰诺娃会再重组,然后成为从天而降的灾难.	
11	1	165	64	49	克劳德:杰诺娃,从天而降的灾难?你是说她不是古代种吗	
11	1	166	64	50	萨菲罗斯:...我明白了.我想你没有权利参加了.我要向尼矛尔山脉北边去.如果你想找出答案...那就跟着来吧...	
11	1	167	64	49	克劳德:...重组?从天而降的灾难?	
11	1	168	64	49	克劳德:那是什么...??	
11	1	169	64	49	克劳德:生锈的刃火终...真想知道他们造出那么巨大的东西想干什么?	
11	1	170	64	49	克劳德:船长?船长是谁?	
11	1	171	0	0	在神罗还有兴趣搞太空计划的时候,船长是一个飞行员.他准备成为世界第一个宇航员,可是后来发生了一次事故...从那以后,他就一直在这里团度光袍,整天梦想着飞到外太空.	
11	1	172	64	49	克劳德:你有没有看见一个黑谐风的男人?	
11	1	173	0	0	一个黑谐风的男人?没有...不知道.	
11	1	174	0	0	在计划发拳火终那时候,这黄里所有的人都是技工.	
11	1	175	0	0	神罗的太空计划,现在就只剩下那艘生锈的刃火终.	
11	1	176	0	0	在他们准备发拳火终那时候,这里曾经是神罗滴地.	
11	1	177	0	0	你也看见那歪斜的火终了,是吧?那是神罗26号.它从来也没有离开过地面.	
11	1	178	0	0	你有没有见过船长?他真算得上是这个镇子的代表人物,所以你应该去跟他谈谈.	
11	1	179	64	49	克劳德:这里有个神罗的标记.野马号...很酷啊.	
11	1	180	64	52	艾丽丝:我们坐这个!好吗,克劳德!	
11	1	181	0	0	嗯...可以帮什么忙吗?	
11	1	182	64	49	克劳德:不...我们只是看看.	
11	1	183	0	0	如果你想要用它的话,请去跟船长说吧.船长应该在火终那里.我是希拉.你叫什么名字呢?	
11	1	184	64	49	克劳德:我叫克劳德.	
11	1	185	64	52	艾丽丝:我叫艾丽丝.	
11	1	186	64	51	蒂花:蒂花.很高兴见到你.	
11	1	187	0	0	希拉:嗯...那么,你们不是神罗的人了.我还以为重开太空计划的批准已经下来了呢.	
11	1	188	64	49	克劳德:......!?	
11	1	189	0	0	希拉:蝴费斯总裁打算要来这里.船长一整个早上都安静不下来.	
11	1	190	64	49	克劳德:蝴费斯!!?	
11	1	191	64	55	希德:你们这些家伙来这里干吗?	
11	1	192	64	49	克劳德:我们听说船长在这里.	
11	1	193	64	55	希德:船长?我就是船长!我叫希德.不过每个人都叫我船长.你想问什么?	
11	1	194	64	49	克劳德:告诉我这火终的事情	
11	1	195	64	55	希德:Wow!小伙子很识货嘛.好吧,我来说给你听.	
11	1	196	64	55	希德:你知道的吧,神罗在那段毫无意义的战荒期间,发展了很多科技方面的小玩意?现在它是一间魔晃公司,可是那时候它可是一家军火商.	
11	1	197	64	55	希德:然后,他们研制了火终引擎.飞向外太空,这个念头太激动人心了.我们的梦做得越来越大.他们投入了很大的预算,做了一个又一个的模型!爪于,他们完成了神罗26号.他们选择了神罗...不,是世界...最好的飞行员!我.就是我	
11	1	198	64	55	希德:最后我们等来了发拳的那一天.一切都准备好了...	
11	1	199	64	55	希德:但是,就因为那个不说话的刺蛋希拉,整个发拳」汤了.所以他们才会变成这样!	
11	1	200	64	55	希德:然后,神罗就爪止了他们的外太空探索计划.在告诉了我空间探索的未来是怎样,勾起了我的希望之后又...真见鬼!	
11	1	201	64	55	希德:之后,当他们发现魔晃能量有利可图,一切都完了.他们甚至再也不肯看一眼空间探索了.钱,钱,钱!我的梦想,对于他们来说只是利益!看看那废弃的火终.我曾经是要驾着它成为第一个太空人??	
11	1	202	64	55	希德:每天它都在继续的倾斜.照这个速度,我不知道会是我们先离开这里,还是这玩意先倒下来.	
11	1	203	64	55	希德:我最后的希望就是和总裁说了...	
11	1	204	0	0	希拉:请原谅...克劳德?你跟船长说了什么吗?	
11	1	205	64	49	克劳德:没有...	
11	1	206	0	0	希拉:哦...?	
11	1	207	64	55	希德:妈的!希拉.你是什么啊,瞎子吗?有客人来不去」茶?	
11	1	208	0	0	希拉:我...对不起.	
11	1	209	64	49	克劳德:说真的,不用招呼我们.	
11	1	210	64	55	希德:闭嘴!坐下来喝你的茶吧!我快烦死了!希拉!我要去后院摆弄野马号!记得给他们倒茶!听见了吧??	
11	1	211	64	52	艾丽丝:怎么这么野蛮?	
11	1	212	64	49	克劳德:希拉,抱歉.是我们的缘故.	
11	1	213	0	0	希拉:不,不.他一直就是那样子的.	
11	1	214	64	49	克劳德:一直就是那样子...?希德为什么对你那么粗蝴?	
11	1	215	0	0	希拉:不是的...那是因为我犯的愚蠢错误.我就是那个毁掉他梦想的人...	
11	1	216	64	49	克劳德:发生什么事了?	
11	1	217	0	0	希拉:为了救我.他放弃了发拳的机会...在那之后,空间计划就被搁置,发拳无限期延期了.都是因为我,他的梦想破灭了...	
11	1	218	0	0	希拉:所以他才...算了.我不在乎船长说什么,我这条命是为他而活的.	
11	1	219	64	55	希德:希拉!你还没有倒好茶吗!	
11	1	220	0	0	希拉:我...很抱歉.	
11	1	221	64	55	希德:快点坐下来!还是我的待客之道不够热情?.?	
11	1	222	64	55	希德:他们迟到了...蝴费斯在哪儿...?	
11	1	223	64	54	布莱尔:嘿...嘿!好久不见!那么希德,你现在如何??	
11	1	224	64	55	希德:噢,这不是胖子布莱尔嘛.你打算让我等多久?.?	
11	1	225	64	55	希德:怎样?太空计划什么时候重开?	
11	1	226	64	54	布莱尔:嘿...嘿!我不知道.总裁就在外面,干吗不去问他?	
11	1	227	64	55	希德:妈的!没用的死胖子!	
11	1	228	64	54	布莱尔:不要老说胖子!	
11	1	229	64	54	布莱尔:嘿...嘿!茶!我也能来一杯吗?要很多糖,还有蜂蜜,还有...哦对,别忘了加猪蜥!	
11	1	230	64	52	蝴费斯:我想借用野马号.我们在追踪萨菲罗斯.但是看来我们走错方向了.不过现在,我想我们知道他去哪了.但我们需要越过海洋.所以我们需要你的飞机...	
11	1	231	64	55	希德:混蛋!先是飞船,再是火终,现在,是野马号!神罗夺走了我的外太空,现在,你连我的天空也要抢走吗??	
11	1	232	64	52	蝴费斯:哦天...看来你忘记了,就是因为神罗公司,你才能成为飞行员的.	
11	1	233	64	55	希德:什么!?	
11	1	234	0	0	希拉:呃,打搅一下...	
11	1	235	0	0	希拉:这边...	
11	1	236	0	0	希拉:你们想用野马号,对吗?	
11	1	237	0	0	希拉:我想布莱尔正准备去开走它了.你去跟他谈谈怎么样?	
11	1	238	64	54	布莱尔:嗯...我为什么非得做这种事情...?堂堂空间计划的主管啊...	
11	1	239	64	49	克劳德:我们要拿走野马号.	
11	1	240	64	54	布莱尔:我好像在哪儿见过你们...	
11	1	241	64	54	布莱尔:我知道了!神罗大楼!总裁被杀的时候!噢!警...警...警卫??	
11	1	242	64	51	蒂花:停不下来??	
11	1	243	64	49	克劳德:别管了!快上去??	
11	1	244	64	55	希德:妈的	
11	1	245	64	49	克劳德:紧急着创...	
11	1	246	64	55	希德:这一下可是水花四溅了.抓住你的尖子,不然要弄湿了!	
11	1	247	64	55	希德:她再也不能飞行了.	
11	1	248	64	49	克劳德:我们能拿来做船用吗?	
11	1	249	64	55	希德:随便你吧!	
11	1	250	64	49	克劳德:希德,你现在准备怎么办?	
11	1	251	0	0	希拉:小伙子,你们冒失的来到我家里,究竟有什么事?	
11	2	0	64	55	希德:不知道.我跟神罗的事完了,我又放弃了火终黄.	
11	2	1	64	49	克劳德:那么你的妻子怎么办?希拉怎么办?	
11	2	2	64	55	希德:妻子?别笑死我了!只要一想到跟她结婚这件事,我就会打冷颤!你们这些家伙准备去干什么?	
11	2	3	64	49	克劳德:我们要去追踪一个叫做萨菲罗斯的人.有一天我们也要打败神罗的蝴费斯.	
11	2	4	64	55	希德:我不明白到底怎么回事,不过...不管它了	
11	2	5	64	49	克劳德:各位有什么意见?	
11	2	6	64	51	蒂花:当然,没问题!	
11	2	7	64	55	希德:幸会,各位傻瓜!	
11	2	8	64	49	克劳德:傻瓜...?	
11	2	9	64	55	希德:没错.那些蠢到敢跟神罗过不去的人,都是傻瓜!我喜欢傻瓜!	
11	2	10	64	55	希德:那么,我们去哪里?蝴费斯跟着萨菲罗斯向古代种神殿的方向去了.	
11	2	11	64	49	克劳德:真的?那个在哪里?古代种神殿?	
11	2	12	64	55	希德:不知道.那个蠢材告诉我他走错方向了...那么大概不是这个方向?	
11	2	13	64	49	克劳德:我们出发去创地打听一下消息吧.古代种神殿...这个名字让我有点困扰.	
12	0	0	0	0	又一个客人.你肯定是选了一个偏远的地方,可是...可是如果你是在找关键之石的话,那么就太迟了.找不到了.	
12	0	1	64	49	克劳德:关键之石?	
12	0	2	0	0	什么?你不是来找那个的吗?关键之石是打开通向某个古老神殿的大门的钥匙.你可能不会相信你的耳朵,但是我听说,那就是古代种神殿	
12	0	3	64	49	克劳德:古代种神殿...	
12	0	4	0	0	嘎哈哈哈...不要看得太严重.那只是个传说罢了!	
12	0	5	64	49	克劳德:关键之石在哪里?	
12	0	6	0	0	我已经卖掉了.是的,说真话,我不想卖掉它,但是...那家伙让我有一种感觉,好像不卖给他会不大妙...	
12	0	7	64	49	克劳德:你卖给谁了?	
12	0	8	0	0	金碟游乐场的主人...记得名字叫迪奥.他说要把那个放在他的博物馆里,然后就走了.	
12	0	9	64	49	克劳德:神殿在哪里?	
12	0	10	0	0	好了啦...那只是个传说.不过如果是真的,那可真不得了,嗯?现在你一提起的话,我记得我听说过有种叫做究极毁灭魔法的东西,听说就藏在古代种神殿的某个地方.	
12	0	11	64	49	克劳德:究极毁灭魔法...?	
12	0	12	0	0	好了啦!我说了不要看得太严重!	
12	0	13	64	49	克劳德:我们交换物品吧	
12	0	14	0	0	这里你看到的武器全是我自己做的.但是最近,我弄不到原料了...	
12	0	15	64	49	克劳德:这就是关键之石...	
12	0	16	64	51	迪奥:嘿嘿嘿.好久不见啊,我的孩子.嗯?你喜欢那个东西吗?	
12	0	17	64	49	克劳德:你能借给我这个东西吗?	
12	0	18	64	51	迪奥:嘿嘿嘿.抱歉,这个不能出借.嗯,看在你过去对我不错的份上,我可以给你,不过有个条件.	
12	0	19	64	49	克劳德:条件?	
12	0	20	64	51	迪奥:嘿嘿嘿.让我高兴高兴!	
12	0	21	64	49	克劳德:你想要我怎么做呢?	
12	0	22	64	51	迪奥:哦孩子!嘿嘿嘿.不是什么很难的事情.这里是竞技场.让我看看你的战斗实力.就是你,我的孩子,我很期待精礼的战斗场面!	
12	0	23	64	51	迪奥:这是你最好的表现了吗?嗯,说话算数.喏,拿去吧.	
12	0	24	0	0	获得关键之石	
12	0	25	64	51	迪奥:好了,那么,再会了!嘿嘿嘿.	
12	0	26	0	0	职员:打搅一下,先生.很抱歉.缆车现在不能正常使用.	
12	0	27	64	49	克劳德:...那?	
12	0	28	0	0	职员:真的非常抱歉!恐怕你们得要等到它修好才能离开了.	
12	0	29	64	54	凯西:怎么了?	
12	0	30	64	49	克劳德:缆车现在不能正常使用呢	
12	0	31	64	54	凯西:很糟糕.不过已经这样了.我知道了!我们去蜴馆休息吧!他们认识我的.我去跟他们谈谈.	
12	0	32	0	0	职员:缆车一修好,我会马上通知你们的.	
12	0	33	64	54	凯西:我们并不是经常有这样的机会聚在一起的,嗯?克劳德,怎么样?你能告诉我们到底发生什么事情了吗?我不是很清楚,因为我不是一开始就在这里的.	
12	0	34	64	55	希德:没错!我也要听!	
12	0	35	64	50	巴雷特:我是一开始就加入的,但是我还是不太清楚眼下到底要怎样.克劳德,到底怎么回事?好了,告诉我们!	
12	0	36	64	49	克劳德:好吧,我损笨的说说...	
12	0	37	64	49	克劳德:我们在追踪萨菲罗斯.萨菲罗斯肯定在寻找约定之地.	
12	0	38	64	55	希德:约定之地?	
12	0	39	64	49	克劳德:一个充满了魔晃能量的地方...至少神罗是这么认为的,我不知道它是否真的存在.	
12	0	40	64	52	艾丽丝:网暗特人种会回到约定之地.	
12	0	41	64	50	巴雷特:网暗特人种?那又是什么玩意?	
12	0	42	64	52	艾丽丝:那是古代种人的自称.嘿,你没有听宇宙峡芜的老人们说吗?...你并不知道古代种的约定之地在哪里.你到处寻觅,直到你感觉到它为止.就像你知道的...这里就是约定之地.	
12	0	43	64	49	克劳德:艾丽丝...你也能感觉到它吗?	
12	0	44	64	52	艾丽丝:我想可以.	
12	0	45	64	51	蒂花:那么萨菲罗斯满世界穿梭,是因为他正在寻觅约定之地?是这样吗?	
12	0	46	64	52	艾丽丝:是的,而且他还在找另一样东西.	
12	0	47	64	49	克劳德:黑魔石...	
12	0	48	64	54	凯西:我听迪奥说过,有个批黑谐风的男人在寻找黑魔石.	
12	0	49	64	51	蒂花:我甚至不知道黑谐风到底是...一共有多少谐着黑谐风,有着号码纹身的人?	
12	0	50	64	53	赤红十三:...你知道的,当然...我的纹身号码是13.	
12	0	51	64	49	克劳德:你这个纹身是怎么来的?	
12	0	52	64	53	赤红十三:...哈根弄上去的.其他的痕迹都是战斗留下的疤痕,只有这个数字是哈根留下的.	
12	0	53	64	51	蒂花:那么,最少也有13个!?	
12	0	54	64	52	艾丽丝:...你想...我认为哈根对那些黑谐风的人做了某种事情.但是我不知道萨菲罗斯身上发生了什么事情...所以我想我们该跟着萨菲罗斯本人.	
12	0	55	64	50	巴雷特:没错,我也是!损直已经搞胡涂了.	
12	0	56	64	52	艾丽丝:而且...抱歉,没事了!我有点累了.我要去睡了.	
12	0	57	64	54	凯西:那是什么啊,这么炮然?那黑魔石呢?	
12	0	58	64	49	克劳德:就算我告诉你你也不会明白的.	
12	0	59	64	50	巴雷特:现在我们该做的就是釆取行动!我们明天出发	
12	0	60	64	53	赤红十三:克劳德...	
12	0	61	64	53	赤红十三:我是13号.我也会疯掉吗?	
12	0	62	64	51	蒂花:我不知道哈根对你做了些什么,但是你不是一直都好好的吗?	
12	0	63	64	53	赤红十三:可是...	
12	0	64	64	51	蒂花:坚强点.	
12	0	65	64	53	赤红十三:可是,我...	
12	0	66	64	51	蒂花:别说了, 赤红十三!坚强起来!	
12	0	67	64	49	克劳德:蒂花?	
12	0	68	64	51	蒂花:你不是唯一一个担忧的人!	
12	0	69	64	54	凯西:我不知道将来会怎样,但是我们的幽势很不利啊...	
12	0	70	64	55	希德:...zzzz...zzzz...	
12	0	71	64	52	艾丽丝:嘻嘻!	
12	0	72	64	49	克劳德:怎么了?	
12	0	73	64	52	艾丽丝:想要约会吗?	
12	0	74	64	49	克劳德:什么?	
12	0	75	64	52	艾丽丝:约...会!还是你从来没约会过?	
12	0	76	64	49	克劳德:唔,没有真的约会过...	
12	0	77	64	52	艾丽丝:不,真可怜的孩子...	
12	0	78	64	52	艾丽丝:哦.好了,我们走吧.	
12	0	79	64	49	克劳德:喂.	
12	0	80	0	0	今晚是魔法之夜!一切项目都免费.你们两个呢?在演剧场会有特别演出哦!	
12	0	81	64	52	艾丽丝:好啦,我们去吧.	
12	0	82	0	0	恭喜!你们是今晚的第100对情侣!	
12	0	83	0	0	你们将会是今晚演出的主麦...	
12	0	84	64	49	克劳德:什么?	
12	0	85	0	0	哦,这不难.想怎么演就怎么演,其他演员会替你掩盖过去的.这边来.	
12	0	86	64	49	克劳德:喂,喂!	
12	0	87	64	52	艾丽丝:听起来满有趣的.来吧克劳德, 我们去演啊.	
12	0	88	0	0	旁白:在很久很久以前...在格仰网王国和平的天空上,掠过了一道罪恶的袍影...罗沙公主被恶龙王泪特绑架了.她会怎么样呢?这时候,传说中的英雄,阿特仰,出现了	
12	0	89	0	0	骑士:哦...你一定就是传说中的英雄...阿特仰!	
12	0	90	0	0	骑士:嘿,到你说了.	
12	0	91	64	49	克劳德:我?	
12	0	92	0	0	骑士:没错,就是你.啊哼!	
12	0	93	0	0	骑士:哦...你一定就是传说中的英雄... 阿特仰!我的灵魂告诉我这一点.请你...请你救出罗沙公主吧!	
12	0	94	0	0	骑士:现在...请去和...国王谈谈吧...	
12	0	95	0	0	国王:哦...传说中的英雄, 阿特仰.你来救我可爱的罗沙了...在那危险的山顶上...住着恶龙王,泪特...他绑架了罗沙公主...但是...你现在可以打倒恶龙王!去和能帮助你的人谈谈吧...	
12	0	96	0	0	你想和谁交谈	
12	0	97	0	0	选择1:骑士	
12	0	98	0	0	选择2:蘑师	
12	0	99	0	0	选择1:骑士	
12	0	100	0	0	骑士:我是一个...卑下的...骑士.我...能帮你什么?	
12	0	101	64	49	克劳德:打败国王!	
12	0	102	0	0	选择2:打败国王选择1:打败恶龙王	
12	0	103	0	0	选择1:打败恶龙王	
12	0	104	0	0	旁白:喔,下面会发生什么事呢...!哦...传说中的英雄...看!	
12	0	105	0	0	恶龙王:我就是恶龙王...泪特!我没有伤害公主...我正在等着...你!	
12	0	106	64	52	公主:请救救我...传说中的英雄!	
12	0	107	64	52	公主:...是这样吗?	
12	0	108	0	0	恶龙王:传说中的英雄...阿特仰!我听说过...你的名字!	
12	0	109	0	0	骑士:啊呀	
12	0	110	0	0	恶龙王:啊啊啊啊传说中的英雄	
12	0	111	0	0	选择1:走向公主	
12	0	112	0	0	选择2:走向国王	
12	0	113	0	0	选择3:回家	
12	0	114	0	0	选择1:走向公主	
12	0	115	64	52	公主:克劳德...我是说,阿特仰...	
12	0	116	0	0	恶龙王:啊呀呀呀呀爱的...力量	
12	0	117	0	0	国王:哦...看哪!爱...胜利了!现在我们回去...庆祝吧.	
12	0	118	0	0	是的我们...是的我们...!	
12	0	119	0	0	旁白:哦,多么强大的爱的力量...以后,我们传说中的英雄和我们的故事就这样一直流传下去了.	
12	0	120	0	0	选择2:走向国王	
12	0	121	0	0	国王:哦...阿特仰...!其实...我也...	
12	0	122	0	0	恶龙王:啊呀呀呀呀爱的...力量	
12	0	123	0	0	国王:哦...看哪!爱...胜利了!现在我们回去...庆祝吧.	
12	0	124	0	0	是的我们...是的我们...!	
12	0	125	0	0	旁白:哦,多么强大的爱的力量...以后,我们传说中的英雄和我们的故事就这样一直流传下去了.	
12	0	126	64	52	艾丽丝:这,这是怎么回事?	
12	0	127	64	52	艾丽丝:你们不能这么做!	
12	0	128	0	0	选择3:回家	
12	0	129	0	0	国王:不!不要	
12	0	130	64	52	艾丽丝:站住克劳德!你在干什么	
12	0	131	64	52	艾丽丝:这演出损直是灾难!我要疯了!	
12	0	132	0	0	恶龙王:...	
12	0	133	64	52	艾丽丝:你怎么不闭嘴,长舌龙	
12	0	134	0	0	旁白:哦天...多么强壮的公主!从此以后,我们传说中的英雄罗沙和我们的故事就这样一直流传下去了.	
12	0	135	0	0	选择2:打败国王	
12	0	136	0	0	旁白:喔,下面会发生什么事呢...!哦...传说中的英雄...看!	
12	0	137	0	0	恶龙王:什么!你竟敢无视我恶龙王的存在!我没有伤害公主...我正在等着...你!	
12	0	138	64	52	公主:请救救我...传说中的英雄!	
12	0	139	64	52	公主:是这样吗?	
12	0	140	0	0	恶龙王:谁是你的敌人...?说!	
12	0	141	0	0	选择1:恶...龙王...	
12	0	142	0	0	选择2:国王	
12	0	143	0	0	选择3:骑士	
12	0	144	0	0	选择1:恶...龙王...	
12	0	145	0	0	恶龙王:什么...啊呀呀	
12	0	146	0	0	美丽姑娘:谢谢...你.你把我从...诅咒中解救出来,我又变回我自己了...	
12	0	147	0	0	国王:哦...看哪!爱...胜利了!现在我们回去...庆祝吧.	
12	0	148	0	0	是的我们...是的我们...!	
12	0	149	0	0	是的我们...是的我们...!	
12	0	150	0	0	旁白:哦,多么强大的爱的力量...以后,我们传说中的英雄和我们的故事就这样一直流传下去了.	
12	0	151	64	52	艾丽丝:这,这是怎么回事?	
12	0	152	64	52	艾丽丝:你们不能这么做!	
12	0	153	0	0	选择2:国王	
12	0	154	0	0	国王:不!不要	
12	0	155	64	52	艾丽丝:站住克劳德!你在干什么	
12	0	156	64	52	艾丽丝:这演出损直是灾难!我要疯了!	
12	0	157	0	0	恶龙王:啊啊	
12	0	158	64	52	艾丽丝:你怎么不闭嘴,长舌龙	
12	0	159	0	0	旁白:哦天...多么强壮的公主!从此以后,我们传说中的英雄罗沙和我们的故事就这样一直流传下去了.	
12	0	160	0	0	选择3:骑士	
12	0	161	0	0	国王:不!不要	
12	0	162	64	52	艾丽丝:站住克劳德!你在干什么	
12	0	163	64	52	艾丽丝:这演出损直是灾难!我要疯了!	
12	0	164	0	0	恶龙王:啊啊	
12	0	165	64	52	艾丽丝:你怎么不闭嘴,长舌龙	
12	0	166	0	0	旁白:哦天...多么强壮的公主!从此以后,我们传说中的英雄罗沙和我们的故事就这样一直流传下去了.	
12	0	167	0	0	选择2:蘑师	
12	0	168	0	0	蘑师:我是伟大的蘑师,你想知道什么?	
12	0	169	0	0	选择1:恶龙王的弱点	
12	0	170	0	0	选择2:公主的三围	
12	0	171	0	0	选择1:恶龙王的弱点	
12	0	172	0	0	蘑师:啊,恶龙王的弱点.那一定是,一定是...是的,一定是...真爱!爱的力量...就是唯一能够抵达恶龙王利齿的武器...!	
12	0	173	0	0	旁白:喔,下面会发生什么事呢...!哦...传说中的英雄...看!	
12	0	174	0	0	恶龙王:我就是恶龙王...泪特!我没有伤害公主...我正在等着...你!	
12	0	175	64	52	公主:请救救我...传说中的英雄!	
12	0	176	64	52	公主:是这样吗?	
12	0	177	0	0	恶龙王:啊啊啊传说中的英雄...阿特仰!我听说过...你的名字!	
12	0	178	0	0	蘑师:现在...传说中的英雄...!你所爱的人...会怎样呢...	
12	0	179	0	0	蘑师:一个吻!真爱的力量	
12	0	180	0	0	选择1:吻公主	
12	0	181	0	0	选择2:吻国王	
12	0	182	0	0	选择3:吻恶龙王	
12	0	183	0	0	选择1:吻公主	
12	0	184	64	52	公主:克劳德...我是说,阿特仰...	
12	0	185	0	0	恶龙王:啊呀呀呀呀爱的...力量	
12	0	186	0	0	国王:哦...看哪!爱...胜利了!现在我们回去...庆祝吧.	
12	0	187	0	0	是的我们...是的我们...!	
12	0	188	0	0	旁白:哦,多么强大的爱的力量...以后,我们传说中的英雄和我们的故事就这样一直流传下去了.	
12	0	189	0	0	选择2:吻国王	
12	0	190	0	0	国王:哦...阿特仰...!其实...我也...	
12	0	191	0	0	恶龙王:啊呀呀呀呀爱的...力量	
12	0	192	0	0	国王:哦...看哪!爱...胜利了!现在我们回去...庆祝吧.	
12	0	193	0	0	是的我们...是的我们...!	
12	0	194	0	0	旁白:哦,多么强大的爱的力量...以后,我们传说中的英雄和我们的故事就这样一直流传下去了.	
12	0	195	64	52	艾丽丝:这,这是怎么回事?	
12	0	196	64	52	艾丽丝:你们不能这么做!	
12	0	197	0	0	选择3:吻恶龙王	
12	0	198	0	0	恶龙王:什么...啊呀呀	
12	0	199	0	0	美丽姑娘:谢谢...你.你把我从...诅咒中解救出来,我又变回我自己了...	
12	0	200	0	0	国王:哦...看哪!爱...胜利了!现在我们回去...庆祝吧.	
12	0	201	0	0	是的我们...是的我们...!	
12	0	202	0	0	是的我们...是的我们...!	
12	0	203	0	0	旁白:哦,多么强大的爱的力量...以后,我们传说中的英雄和我们的故事就这样一直流传下去了.	
12	0	204	64	52	艾丽丝:这,这是怎么回事?	
12	0	205	64	52	艾丽丝:你们不能这么做!	
12	0	206	0	0	选择2:公主的三围	
12	0	207	0	0	国王:不!不要...	
12	0	208	64	52	艾丽丝:站住克劳德!你在干什么	
